x,y,z
-2.0,-2.0,0.0
-1.7894736842105263,-2.0,-0.23933518005540164
-1.5789473684210527,-2.0,-0.45207756232686974
-1.368421052631579,-2.0,-0.6382271468144044
-1.1578947368421053,-2.0,-0.7977839335180055
-0.9473684210526316,-2.0,-0.930747922437673
-0.736842105263158,-2.0,-1.037119113573407
-0.5263157894736843,-2.0,-1.1168975069252076
-0.3157894736842106,-2.0,-1.1700831024930747
-0.10526315789473695,-2.0,-1.1966759002770082
0.10526315789473673,-2.0,-1.1966759002770082
0.3157894736842106,-2.0,-1.1700831024930747
0.5263157894736841,-2.0,-1.1168975069252076
0.7368421052631575,-2.0,-1.0371191135734075
0.9473684210526314,-2.0,-0.9307479224376732
1.1578947368421053,-2.0,-0.7977839335180055
1.3684210526315788,-2.0,-0.6382271468144046
1.5789473684210522,-2.0,-0.45207756232687013
1.789473684210526,-2.0,-0.23933518005540189
2.0,-2.0,0.0
-2.0,-1.7894736842105263,0.23933518005540164
-1.7894736842105263,-1.7894736842105263,0.0
-1.5789473684210527,-1.7894736842105263,-0.2127423822714681
-1.368421052631579,-1.7894736842105263,-0.39889196675900274
-1.1578947368421053,-1.7894736842105263,-0.5584487534626038
-0.9473684210526316,-1.7894736842105263,-0.6914127423822715
-0.736842105263158,-1.7894736842105263,-0.7977839335180055
-0.5263157894736843,-1.7894736842105263,-0.8775623268698061
-0.3157894736842106,-1.7894736842105263,-0.9307479224376731
-0.10526315789473695,-1.7894736842105263,-0.9573407202216067
0.10526315789473673,-1.7894736842105263,-0.9573407202216067
0.3157894736842106,-1.7894736842105263,-0.9307479224376731
0.5263157894736841,-1.7894736842105263,-0.8775623268698061
0.7368421052631575,-1.7894736842105263,-0.7977839335180056
0.9473684210526314,-1.7894736842105263,-0.6914127423822715
1.1578947368421053,-1.7894736842105263,-0.5584487534626038
1.3684210526315788,-1.7894736842105263,-0.39889196675900296
1.5789473684210522,-1.7894736842105263,-0.2127423822714685
1.789473684210526,-1.7894736842105263,-2.6645352591003756e-16
2.0,-1.7894736842105263,0.23933518005540164
-2.0,-1.5789473684210527,0.45207756232686974
-1.7894736842105263,-1.5789473684210527,0.2127423822714681
-1.5789473684210527,-1.5789473684210527,0.0
-1.368421052631579,-1.5789473684210527,-0.18614958448753463
-1.1578947368421053,-1.5789473684210527,-0.34570637119113573
-0.9473684210526316,-1.5789473684210527,-0.47867036011080333
-0.736842105263158,-1.5789473684210527,-0.5850415512465373
-0.5263157894736843,-1.5789473684210527,-0.6648199445983379
-0.3157894736842106,-1.5789473684210527,-0.718005540166205
-0.10526315789473695,-1.5789473684210527,-0.7445983379501385
0.10526315789473673,-1.5789473684210527,-0.7445983379501385
0.3157894736842106,-1.5789473684210527,-0.718005540166205
0.5263157894736841,-1.5789473684210527,-0.6648199445983379
0.7368421052631575,-1.5789473684210527,-0.5850415512465376
0.9473684210526314,-1.5789473684210527,-0.47867036011080344
1.1578947368421053,-1.5789473684210527,-0.34570637119113573
1.3684210526315788,-1.5789473684210527,-0.18614958448753485
1.5789473684210522,-1.5789473684210527,-3.996802888650563e-16
1.789473684210526,-1.5789473684210527,0.21274238227146783
2.0,-1.5789473684210527,0.45207756232686974
-2.0,-1.368421052631579,0.6382271468144044
-1.7894736842105263,-1.368421052631579,0.39889196675900274
-1.5789473684210527,-1.368421052631579,0.18614958448753463
-1.368421052631579,-1.368421052631579,0.0
-1.1578947368421053,-1.368421052631579,-0.1595567867036011
-0.9473684210526316,-1.368421052631579,-0.29252077562326867
-0.736842105263158,-1.368421052631579,-0.39889196675900274
-0.5263157894736843,-1.368421052631579,-0.47867036011080333
-0.3157894736842106,-1.368421052631579,-0.5318559556786703
-0.10526315789473695,-1.368421052631579,-0.5584487534626038
0.10526315789473673,-1.368421052631579,-0.5584487534626039
0.3157894736842106,-1.368421052631579,-0.5318559556786703
0.5263157894736841,-1.368421052631579,-0.4786703601108034
0.7368421052631575,-1.368421052631579,-0.39889196675900296
0.9473684210526314,-1.368421052631579,-0.29252077562326884
1.1578947368421053,-1.368421052631579,-0.1595567867036011
1.3684210526315788,-1.368421052631579,-1.9984014443252816e-16
1.5789473684210522,-1.368421052631579,0.18614958448753424
1.789473684210526,-1.368421052631579,0.39889196675900246
2.0,-1.368421052631579,0.6382271468144044
-2.0,-1.1578947368421053,0.7977839335180055
-1.7894736842105263,-1.1578947368421053,0.5584487534626038
-1.5789473684210527,-1.1578947368421053,0.34570637119113573
-1.368421052631579,-1.1578947368421053,0.1595567867036011
-1.1578947368421053,-1.1578947368421053,0.0
-0.9473684210526316,-1.1578947368421053,-0.13296398891966757
-0.736842105263158,-1.1578947368421053,-0.23933518005540164
-0.5263157894736843,-1.1578947368421053,-0.3191135734072022
-0.3157894736842106,-1.1578947368421053,-0.3722991689750692
-0.10526315789473695,-1.1578947368421053,-0.39889196675900274
0.10526315789473673,-1.1578947368421053,-0.3988919667590028
0.3157894736842106,-1.1578947368421053,-0.3722991689750692
0.5263157894736841,-1.1578947368421053,-0.3191135734072023
0.7368421052631575,-1.1578947368421053,-0.23933518005540183
0.9473684210526314,-1.1578947368421053,-0.1329639889196677
1.1578947368421053,-1.1578947368421053,0.0
1.3684210526315788,-1.1578947368421053,0.1595567867036009
1.5789473684210522,-1.1578947368421053,0.34570637119113534
1.789473684210526,-1.1578947368421053,0.5584487534626036
2.0,-1.1578947368421053,0.7977839335180055
-2.0,-0.9473684210526316,0.930747922437673
-1.7894736842105263,-0.9473684210526316,0.6914127423822715
-1.5789473684210527,-0.9473684210526316,0.47867036011080333
-1.368421052631579,-0.9473684210526316,0.29252077562326867
-1.1578947368421053,-0.9473684210526316,0.13296398891966757
-0.9473684210526316,-0.9473684210526316,0.0
-0.736842105263158,-0.9473684210526316,-0.10637119113573405
-0.5263157894736843,-0.9473684210526316,-0.18614958448753463
-0.3157894736842106,-0.9473684210526316,-0.23933518005540166
-0.10526315789473695,-0.9473684210526316,-0.2659279778393352
0.10526315789473673,-0.9473684210526316,-0.2659279778393352
0.3157894736842106,-0.9473684210526316,-0.23933518005540166
0.5263157894736841,-0.9473684210526316,-0.1861495844875347
0.7368421052631575,-0.9473684210526316,-0.10637119113573425
0.9473684210526314,-0.9473684210526316,-1.3322676295501878e-16
1.1578947368421053,-0.9473684210526316,0.13296398891966757
1.3684210526315788,-0.9473684210526316,0.2925207756232685
1.5789473684210522,-0.9473684210526316,0.47867036011080294
1.789473684210526,-0.9473684210526316,0.6914127423822712
2.0,-0.9473684210526316,0.930747922437673
-2.0,-0.736842105263158,1.037119113573407
-1.7894736842105263,-0.736842105263158,0.7977839335180055
-1.5789473684210527,-0.736842105263158,0.5850415512465373
-1.368421052631579,-0.736842105263158,0.39889196675900274
-1.1578947368421053,-0.736842105263158,0.23933518005540164
-0.9473684210526316,-0.736842105263158,0.10637119113573405
-0.736842105263158,-0.736842105263158,0.0
-0.5263157894736843,-0.736842105263158,-0.07977839335180058
-0.3157894736842106,-0.736842105263158,-0.13296398891966763
-0.10526315789473695,-0.736842105263158,-0.15955678670360116
0.10526315789473673,-0.736842105263158,-0.15955678670360116
0.3157894736842106,-0.736842105263158,-0.13296398891966763
0.5263157894736841,-0.736842105263158,-0.07977839335180063
0.7368421052631575,-0.736842105263158,-1.9984014443252816e-16
0.9473684210526314,-0.736842105263158,0.10637119113573391
1.1578947368421053,-0.736842105263158,0.23933518005540164
1.3684210526315788,-0.736842105263158,0.39889196675900257
1.5789473684210522,-0.736842105263158,0.585041551246537
1.789473684210526,-0.736842105263158,0.7977839335180053
2.0,-0.736842105263158,1.037119113573407
-2.0,-0.5263157894736843,1.1168975069252076
-1.7894736842105263,-0.5263157894736843,0.8775623268698061
-1.5789473684210527,-0.5263157894736843,0.6648199445983379
-1.368421052631579,-0.5263157894736843,0.47867036011080333
-1.1578947368421053,-0.5263157894736843,0.3191135734072022
-0.9473684210526316,-0.5263157894736843,0.18614958448753463
-0.736842105263158,-0.5263157894736843,0.07977839335180058
-0.5263157894736843,-0.5263157894736843,0.0
-0.3157894736842106,-0.5263157894736843,-0.05318559556786704
-0.10526315789473695,-0.5263157894736843,-0.07977839335180058
0.10526315789473673,-0.5263157894736843,-0.07977839335180059
0.3157894736842106,-0.5263157894736843,-0.05318559556786704
0.5263157894736841,-0.5263157894736843,-6.661338147750939e-17
0.7368421052631575,-0.5263157894736843,0.07977839335180037
0.9473684210526314,-0.5263157894736843,0.18614958448753452
1.1578947368421053,-0.5263157894736843,0.3191135734072022
1.3684210526315788,-0.5263157894736843,0.4786703601108031
1.5789473684210522,-0.5263157894736843,0.6648199445983376
1.789473684210526,-0.5263157894736843,0.8775623268698058
2.0,-0.5263157894736843,1.1168975069252076
-2.0,-0.3157894736842106,1.1700831024930747
-1.7894736842105263,-0.3157894736842106,0.9307479224376731
-1.5789473684210527,-0.3157894736842106,0.718005540166205
-1.368421052631579,-0.3157894736842106,0.5318559556786703
-1.1578947368421053,-0.3157894736842106,0.3722991689750692
-0.9473684210526316,-0.3157894736842106,0.23933518005540166
-0.736842105263158,-0.3157894736842106,0.13296398891966763
-0.5263157894736843,-0.3157894736842106,0.05318559556786704
-0.3157894736842106,-0.3157894736842106,0.0
-0.10526315789473695,-0.3157894736842106,-0.02659279778393353
0.10526315789473673,-0.3157894736842106,-0.02659279778393354
0.3157894736842106,-0.3157894736842106,0.0
0.5263157894736841,-0.3157894736842106,0.05318559556786698
0.7368421052631575,-0.3157894736842106,0.1329639889196674
0.9473684210526314,-0.3157894736842106,0.23933518005540153
1.1578947368421053,-0.3157894736842106,0.3722991689750692
1.3684210526315788,-0.3157894736842106,0.5318559556786702
1.5789473684210522,-0.3157894736842106,0.7180055401662047
1.789473684210526,-0.3157894736842106,0.9307479224376729
2.0,-0.3157894736842106,1.1700831024930747
-2.0,-0.10526315789473695,1.1966759002770082
-1.7894736842105263,-0.10526315789473695,0.9573407202216067
-1.5789473684210527,-0.10526315789473695,0.7445983379501385
-1.368421052631579,-0.10526315789473695,0.5584487534626038
-1.1578947368421053,-0.10526315789473695,0.39889196675900274
-0.9473684210526316,-0.10526315789473695,0.2659279778393352
-0.736842105263158,-0.10526315789473695,0.15955678670360116
-0.5263157894736843,-0.10526315789473695,0.07977839335180058
-0.3157894736842106,-0.10526315789473695,0.02659279778393353
-0.10526315789473695,-0.10526315789473695,0.0
0.10526315789473673,-0.10526315789473695,-1.4051260155412137e-17
0.3157894736842106,-0.10526315789473695,0.02659279778393353
0.5263157894736841,-0.10526315789473695,0.07977839335180051
0.7368421052631575,-0.10526315789473695,0.15955678670360093
0.9473684210526314,-0.10526315789473695,0.2659279778393351
1.1578947368421053,-0.10526315789473695,0.39889196675900274
1.3684210526315788,-0.10526315789473695,0.5584487534626037
1.5789473684210522,-0.10526315789473695,0.7445983379501382
1.789473684210526,-0.10526315789473695,0.9573407202216064
2.0,-0.10526315789473695,1.1966759002770082
-2.0,0.10526315789473673,1.1966759002770082
-1.7894736842105263,0.10526315789473673,0.9573407202216067
-1.5789473684210527,0.10526315789473673,0.7445983379501385
-1.368421052631579,0.10526315789473673,0.5584487534626039
-1.1578947368421053,0.10526315789473673,0.3988919667590028
-0.9473684210526316,0.10526315789473673,0.2659279778393352
-0.736842105263158,0.10526315789473673,0.15955678670360116
-0.5263157894736843,0.10526315789473673,0.07977839335180059
-0.3157894736842106,0.10526315789473673,0.02659279778393354
-0.10526315789473695,0.10526315789473673,1.4051260155412137e-17
0.10526315789473673,0.10526315789473673,0.0
0.3157894736842106,0.10526315789473673,0.02659279778393354
0.5263157894736841,0.10526315789473673,0.07977839335180052
0.7368421052631575,0.10526315789473673,0.15955678670360093
0.9473684210526314,0.10526315789473673,0.2659279778393351
1.1578947368421053,0.10526315789473673,0.3988919667590028
1.3684210526315788,0.10526315789473673,0.5584487534626037
1.5789473684210522,0.10526315789473673,0.7445983379501382
1.789473684210526,0.10526315789473673,0.9573407202216064
2.0,0.10526315789473673,1.1966759002770082
-2.0,0.3157894736842106,1.1700831024930747
-1.7894736842105263,0.3157894736842106,0.9307479224376731
-1.5789473684210527,0.3157894736842106,0.718005540166205
-1.368421052631579,0.3157894736842106,0.5318559556786703
-1.1578947368421053,0.3157894736842106,0.3722991689750692
-0.9473684210526316,0.3157894736842106,0.23933518005540166
-0.736842105263158,0.3157894736842106,0.13296398891966763
-0.5263157894736843,0.3157894736842106,0.05318559556786704
-0.3157894736842106,0.3157894736842106,0.0
-0.10526315789473695,0.3157894736842106,-0.02659279778393353
0.10526315789473673,0.3157894736842106,-0.02659279778393354
0.3157894736842106,0.3157894736842106,0.0
0.5263157894736841,0.3157894736842106,0.05318559556786698
0.7368421052631575,0.3157894736842106,0.1329639889196674
0.9473684210526314,0.3157894736842106,0.23933518005540153
1.1578947368421053,0.3157894736842106,0.3722991689750692
1.3684210526315788,0.3157894736842106,0.5318559556786702
1.5789473684210522,0.3157894736842106,0.7180055401662047
1.789473684210526,0.3157894736842106,0.9307479224376729
2.0,0.3157894736842106,1.1700831024930747
-2.0,0.5263157894736841,1.1168975069252076
-1.7894736842105263,0.5263157894736841,0.8775623268698061
-1.5789473684210527,0.5263157894736841,0.6648199445983379
-1.368421052631579,0.5263157894736841,0.4786703601108034
-1.1578947368421053,0.5263157894736841,0.3191135734072023
-0.9473684210526316,0.5263157894736841,0.1861495844875347
-0.736842105263158,0.5263157894736841,0.07977839335180063
-0.5263157894736843,0.5263157894736841,6.661338147750939e-17
-0.3157894736842106,0.5263157894736841,-0.05318559556786698
-0.10526315789473695,0.5263157894736841,-0.07977839335180051
0.10526315789473673,0.5263157894736841,-0.07977839335180052
0.3157894736842106,0.5263157894736841,-0.05318559556786698
0.5263157894736841,0.5263157894736841,0.0
0.7368421052631575,0.5263157894736841,0.07977839335180044
0.9473684210526314,0.5263157894736841,0.18614958448753458
1.1578947368421053,0.5263157894736841,0.3191135734072023
1.3684210526315788,0.5263157894736841,0.4786703601108032
1.5789473684210522,0.5263157894736841,0.6648199445983376
1.789473684210526,0.5263157894736841,0.8775623268698058
2.0,0.5263157894736841,1.1168975069252076
-2.0,0.7368421052631575,1.0371191135734075
-1.7894736842105263,0.7368421052631575,0.7977839335180056
-1.5789473684210527,0.7368421052631575,0.5850415512465376
-1.368421052631579,0.7368421052631575,0.39889196675900296
-1.1578947368421053,0.7368421052631575,0.23933518005540183
-0.9473684210526316,0.7368421052631575,0.10637119113573425
-0.736842105263158,0.7368421052631575,1.9984014443252816e-16
-0.5263157894736843,0.7368421052631575,-0.07977839335180037
-0.3157894736842106,0.7368421052631575,-0.1329639889196674
-0.10526315789473695,0.7368421052631575,-0.15955678670360093
0.10526315789473673,0.7368421052631575,-0.15955678670360093
0.3157894736842106,0.7368421052631575,-0.1329639889196674
0.5263157894736841,0.7368421052631575,-0.07977839335180044
0.7368421052631575,0.7368421052631575,0.0
0.9473684210526314,0.7368421052631575,0.10637119113573412
1.1578947368421053,0.7368421052631575,0.23933518005540183
1.3684210526315788,0.7368421052631575,0.39889196675900274
1.5789473684210522,0.7368421052631575,0.5850415512465372
1.789473684210526,0.7368421052631575,0.7977839335180054
2.0,0.7368421052631575,1.0371191135734075
-2.0,0.9473684210526314,0.9307479224376732
-1.7894736842105263,0.9473684210526314,0.6914127423822715
-1.5789473684210527,0.9473684210526314,0.47867036011080344
-1.368421052631579,0.9473684210526314,0.29252077562326884
-1.1578947368421053,0.9473684210526314,0.1329639889196677
-0.9473684210526316,0.9473684210526314,1.3322676295501878e-16
-0.736842105263158,0.9473684210526314,-0.10637119113573391
-0.5263157894736843,0.9473684210526314,-0.18614958448753452
-0.3157894736842106,0.9473684210526314,-0.23933518005540153
-0.10526315789473695,0.9473684210526314,-0.2659279778393351
0.10526315789473673,0.9473684210526314,-0.2659279778393351
0.3157894736842106,0.9473684210526314,-0.23933518005540153
0.5263157894736841,0.9473684210526314,-0.18614958448753458
0.7368421052631575,0.9473684210526314,-0.10637119113573412
0.9473684210526314,0.9473684210526314,0.0
1.1578947368421053,0.9473684210526314,0.1329639889196677
1.3684210526315788,0.9473684210526314,0.2925207756232686
1.5789473684210522,0.9473684210526314,0.47867036011080305
1.789473684210526,0.9473684210526314,0.6914127423822712
2.0,0.9473684210526314,0.9307479224376732
-2.0,1.1578947368421053,0.7977839335180055
-1.7894736842105263,1.1578947368421053,0.5584487534626038
-1.5789473684210527,1.1578947368421053,0.34570637119113573
-1.368421052631579,1.1578947368421053,0.1595567867036011
-1.1578947368421053,1.1578947368421053,0.0
-0.9473684210526316,1.1578947368421053,-0.13296398891966757
